organic_core,metal_node,topology,smiles,lcd,pld,density,agsa,co2n2_co2_mol_kg,co2n2_n2_mol_kg,co2ch4_co2_mol_kg,co2ch4_ch4_mol_kg,selfies_safe,mask,train/test,scscore
sym_5_on_12,sym_4_mc_1,pts,[Lr]c1ccc(cc1)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)[Lr],32.98136,28.35066,0.0893303,7400.29,0.239682829,0.55505136,0.742653093,3.995079771,TRUE,TRUE,1,3.942258552
sym_5_on_12,sym_7_mc_4,stp,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc([Lr])cc3)cc2)cc1,62.23293,57.47787,0.0659632,7630.67,0.207067484,0.634223716,0.74265267,4.341270148,TRUE,TRUE,1,3.273987928
sym_3_vae_192,sym_8_mc_9,the,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,57.58695,38.99483,0.135511,5548.51,0.240341355,0.42946044,0.742639832,3.602340935,TRUE,TRUE,1,3.840323962
sym_4_vae_645,sym_8_mc_8,flu,O=C(c1cc(O)c(cc1O)[Lr])OOC(=O)c1cc(O)c(cc1O)[Lr],21.72533,12.13797,0.338115,4845.37,0.268132701,0.229209616,0.742628055,1.965023841,TRUE,TRUE,1,2.668208361
sym_5_on_11,sym_4_mc_1,pts,O=C1N([Lr])C(C2C1C3C=CC2C4C3C(N([Lr])C4=O)=O)=O,18.61481,16.05945,0.233504,5707.01,0.283337096,0.293097625,0.742585091,2.349812202,TRUE,TRUE,1,2.713127307
sym_5_vae_298,sym_9_mc_5,soc,[Lr]c1cn([Lr])nn1,14.12356,11.85509,0.688547,2603.55,0.191233035,0.134827659,0.742570145,1.613497462,TRUE,TRUE,1,1.579602137
sym_5_vae_434,sym_7_mc_4,stp,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,60.51668,59.23399,0.119264,6375.82,0.193604332,0.417740743,0.742566179,3.611719768,FALSE,FALSE,-1,4.057719
sym_4_vae_2723,sym_4_mc_1,lcsb,[Lr]c1c(C)nn([Lr])c1C,13.13978,9.47079,0.407718,5098.18,0.23491928,0.252869157,0.742542645,2.716191338,TRUE,TRUE,1,2.306570911
sym_3_vae_BR429,sym_8_mc_8,the,CN1CN(C)C2=C(c3ccc([Lr])cc3)CC=C(c4ccc([Lr])cc4)C12,55.60007,39.53045,0.11744,5601.25,0.411202034,0.488252555,0.742517059,3.608831904,TRUE,TRUE,1,4.324882113
sym_4_on_7,sym_4_mc_1,lcsb,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,18.27311,13.52343,0.223135,6765.05,0.236699037,0.347416172,0.742510946,3.012031405,TRUE,TRUE,1,2.686864277
sym_5_on_13,sym_7_mc_4,stp,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,66.90057,64.22716,0.0657296,7627.1,0.201695821,0.647716932,0.742505732,4.509036949,TRUE,TRUE,1,3.723915969
sym_5_vae_795,sym_5_mc_2,nbob,Oc1c(c2c3cccc([Lr])c3ccc2O)c4cccc([Lr])c4cc1,15.87371,10.75309,0.377565,4763.96,0.261850319,0.262116349,0.742504638,2.731236905,TRUE,TRUE,1,3.706734557
sym_5_vae_196,sym_5_mc_2,ssa,[Lr]c1cc(CCc2cc([Lr])ccc23)c3cc1,34.06526,32.25008,0.175288,6114.35,0.247430947,0.387738094,0.742485394,3.220774298,FALSE,FALSE,-1,3.161673852
sym_5_vae_1038,sym_5_mc_2,lvtb,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,31.12489,26.57147,0.14645,6120.7,0.245833656,0.415960135,0.742474171,3.291831081,FALSE,FALSE,-1,4.084799667
sym_3_vae_BR429,sym_8_mc_8,the,[Lr]n1cnn([Lr])cn1,29.65628,22.99406,0.266973,4502.68,0.279894839,0.272777466,0.742441337,2.276276642,TRUE,TRUE,1,1.329891134
sym_3_on_0,sym_4_mc_1,bor,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,44.43526,32.27447,0.0666914,7816.2,0.240832142,0.665001958,0.742403826,4.327773971,TRUE,TRUE,1,4.100392105
sym_3_vae_45,sym_6_mc_3,pyr,[Lr]n(c(=O)c(ccc1c23)c2c4ccc3c(=O)n([Lr])c1=O)c4=O,17.39949,14.60909,0.28265,4916.68,0.185828826,0.242086594,0.742398889,2.368044734,FALSE,FALSE,-1,3.029170705
sym_5_vae_317,sym_9_mc_5,soc,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,35.32963,28.93183,0.158888,5486.02,0.219568357,0.324154118,0.742397808,2.98594939,FALSE,FALSE,-1,4.057719
sym_3_vae_2082,sym_6_mc_3,pyr,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc([Lr])cc4)cc3)cc2)cc1,41.29045,36.45683,0.0458499,8724.4,0.202795083,0.835883653,0.742386534,5.413466319,TRUE,TRUE,1,3.724608537
sym_5_vae_1038,sym_5_mc_2,ssb,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,31.29142,25.40714,0.187943,5596.16,0.263105246,0.380027499,0.742382668,3.320562998,TRUE,TRUE,1,3.766457726
sym_5_vae_196,sym_8_mc_8,csq,[Lr]c1c(C)cc(c2cc(C)c([Lr])cc2)cc1,33.71005,30.92789,0.243495,5720.05,0.249282257,0.333475156,0.74236755,3.116250942,TRUE,TRUE,1,2.871259356
sym_3_vae_165,sym_5_mc_2,pto,O=c(n([Lr])c(cccc1)c1n2[Lr])c2=O,13.26527,9.5821,0.53877,3880.41,0.226423496,0.217574674,0.742351571,2.425944322,FALSE,FALSE,-1,1.995010882
sym_3_vae_403,sym_3_mc_0,srsb,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],45.05434,42.5091,0.0449865,7450.42,0.232394373,0.889138569,0.742281432,5.310671603,TRUE,TRUE,1,2.840614465
sym_3_vae_251,sym_4_mc_1,ctn,[Lr]c1cc2[nH]c3cc([Lr])ccc3c2cc1,30.73797,25.35664,0.0943782,7199.53,0.229682607,0.545926038,0.742247795,3.917472511,TRUE,TRUE,1,2.975424748
sym_4_on_8,sym_4_mc_1,sodb,CN1CN(C)c2c(c3ccc([Lr])cc3)ccc(c4ccc([Lr])cc4)c21,51.08618,29.2863,0.0753669,7575.18,0.231414119,0.646754176,0.742238821,4.337762175,TRUE,TRUE,1,3.936801876
sym_5_vae_1038,sym_7_mc_4,tpt,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,37.82052,32.54767,0.122733,6600.88,0.192012295,0.409982807,0.742238174,3.323068904,TRUE,TRUE,1,4.323977373
sym_3_vae_45,sym_4_mc_1,ctn,[Lr]c1ccc(cc1)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)[Lr],36.61614,28.96572,0.0686954,7896.89,0.228987069,0.650550557,0.742231877,4.512758278,TRUE,TRUE,1,3.942258552
sym_4_vae_2723,sym_9_mc_5,iac,[Lr]c1sc(c2c1OCCO2)[Lr],10.46264,7.42332,0.936123,2127.64,0.260569598,0.146371272,0.742225932,1.797142032,TRUE,TRUE,1,2.445183622
sym_5_on_12,sym_8_mc_8,csq,[Lr]c1c(C)cc(c2cc(C)c([Lr])cc2)cc1,42.32918,40.07042,0.222126,5400.87,0.255143563,0.332736286,0.742218565,3.113796738,TRUE,TRUE,1,2.871259356
sym_5_vae_795,sym_4_mc_1,pth,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc([Lr])cc3)cc2)cc1,39.66972,37.50325,0.0512032,8549.77,0.22877001,0.81877142,0.742218416,5.022025233,TRUE,TRUE,1,3.273987928
sym_5_on_11,sym_9_mc_5,soc,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,19.75775,16.00071,0.39093,3886.94,0.193036689,0.198298089,0.742213476,2.255518791,TRUE,TRUE,1,2.686864277
sym_5_vae_BR911,sym_7_mc_4,stp,[Lr]c1ccc(cc1)[Lr],28.6748,27.23594,0.24219,5064.28,0.288630488,0.290931008,0.742213234,3.158465293,TRUE,TRUE,1,1.602361332
sym_5_vae_70,sym_7_mc_4,tpt,[Lr]n1cc(c2ccc(c3cn([Lr])nc3)cc2)cn1,33.13908,29.63191,0.192413,5555.13,0.195457071,0.311144557,0.742186362,2.815089151,TRUE,TRUE,1,2.727731642
sym_0_on_14,sym_5_mc_2,she,[Lr]c1ccc(nc1)c1ccc(cn1)[Lr],27.31652,13.8124,0.319357,4942.46,0.24300074,0.257724144,0.742175793,2.334714261,TRUE,TRUE,1,2.666385841
sym_4_vae_2723,sym_4_mc_1,diab,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc([Lr])cc3)cc2)cc1,43.4673,36.69695,0.0527228,8093.04,0.224139646,0.800426209,0.742152077,5.070538482,TRUE,TRUE,0,3.273987928
sym_5_vae_BR3264,sym_7_mc_4,stp,[Lr]c1ccc(S(=O)(c2ccc([Lr])cc2)=O)cc1,30.65504,28.82237,0.22863,5489.91,0.190449165,0.302877253,0.742140065,3.010676987,TRUE,TRUE,1,2.134460623
None,sym_8_mc_7,reo,[Lr]c1ccc(cc1)c1ccc(cc1)[Lr],20.24424,9.15703,0.475291,4003.24,0.188535985,0.212924451,0.742125812,2.778506876,TRUE,TRUE,1,1.995488133
sym_3_on_5,sym_4_mc_1,ctn,[Lr]c1ccc(/N=C/c2ccc([Lr])cc2)cc1,35.33727,29.56529,0.0642189,7912.05,0.22463247,0.687005854,0.742107585,4.55808367,TRUE,TRUE,1,2.120792533
sym_5_vae_218,sym_5_mc_2,ssb,Cc1c(c2cc(c3c(C)nn([Lr])c3C)ccc2)c(C)n([Lr])n1,34.95962,20.1323,0.1618,6478.39,0.240079626,0.379496364,0.742092553,3.035291023,TRUE,TRUE,1,3.642198431
sym_5_on_9,sym_9_mc_5,soc,Cc1c(c2c(C)nn([Lr])c2C)c(C)n([Lr])n1,16.78286,13.54773,0.513139,3018.93,0.193047645,0.139956925,0.742092316,1.703810352,TRUE,TRUE,1,3.13795773
sym_3_on_2,sym_8_mc_8,the,[Lr]c1nnn(c1)[Lr],23.26283,15.96324,0.408101,3783.06,0.267662761,0.223829865,0.742067066,2.256037948,TRUE,TRUE,1,1.579602137
sym_5_vae_434,sym_7_mc_4,stp,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,36.79427,33.84183,0.13725,6533.76,0.20750885,0.373650926,0.742046632,3.170874077,TRUE,TRUE,1,4.100392105
sym_5_on_10,sym_7_mc_4,tpt,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,21.65372,17.17456,0.372586,3948.09,0.216430415,0.220356671,0.742036878,3.667154414,TRUE,TRUE,1,4.304249428
None,sym_16_mc_14,ocu,[Lr]c1ccc(c2c(Cn3cncc3)cc([Lr])cc2)cc1,19.93293,9.05055,0.616928,2974.02,0.233595872,0.145767629,0.742026558,1.766305267,TRUE,TRUE,1,3.523364423
sym_5_vae_298,sym_9_mc_5,soc,Cc1c(c2ccc(c3c(C)nn([Lr])c3C)cc2)c(C)n([Lr])n1,26.54755,20.72857,0.255206,4830.68,0.207299233,0.242162151,0.742013547,2.357509635,TRUE,TRUE,1,3.622084942
sym_5_vae_298,sym_5_mc_2,rhrb,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,60.99798,34.59131,0.0766209,7645.91,0.225811566,0.617113228,0.741979302,4.378926964,TRUE,TRUE,1,3.723915969
sym_5_vae_317,sym_7_mc_4,tpt,Cc1c(c2c(C)nn([Lr])c2C)c(C)n([Lr])n1,22.23559,19.98485,0.36449,4331.86,0.201653777,0.219016975,0.741975876,2.573088445,TRUE,TRUE,1,3.13795773
sym_4_vae_153,sym_4_mc_1,lcsb,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,17.65608,12.02611,0.255246,6455.2,0.242208155,0.324417938,0.741966216,2.99084693,TRUE,TRUE,1,2.686864277
sym_4_on_7,sym_3_mc_0,ctn,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,42.24659,33.82953,0.0657154,7865.61,0.225932125,0.665591338,0.741958175,4.527027994,FALSE,FALSE,-1,4.057719
sym_3_on_5,sym_8_mc_8,the,[Lr]n(c(=O)c(c1cc23)cc2c(=O)n([Lr])c3=O)c1=O,44.66512,30.69926,0.192763,4744.76,0.300540645,0.342577769,0.741957995,2.712854509,TRUE,TRUE,1,2.219545358
sym_5_vae_1526,sym_5_mc_2,ssb,[Lr]n(c(=O)c(ccc1c23)c2c4ccc3c(=O)n([Lr])c1=O)c4=O,25.0628,14.11228,0.335257,4179.36,0.274983789,0.274896679,0.741957527,2.485111279,FALSE,FALSE,-1,3.029170705
sym_5_on_10,sym_5_mc_2,rhrb,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,60.86784,32.09755,0.0724471,7115.5,0.225532818,0.629451361,0.741939853,4.214446133,TRUE,TRUE,1,4.304249428
None,sym_4_mc_1,dia,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,37.92925,32.79606,0.0652431,7533.56,0.217770922,0.674367096,0.741929504,4.403969092,TRUE,TRUE,1,4.39196143
sym_3_vae_724,sym_8_mc_7,the,Cc1c(c2ccc(c3c(C)nn([Lr])c3C)cc2)c(C)n([Lr])n1,31.80971,23.48026,0.229842,5671.7,0.244744306,0.29033206,0.741926364,2.539627993,TRUE,TRUE,1,3.622084942
sym_5_vae_1526,sym_9_mc_5,soc,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],21.14665,17.46072,0.352968,3956.16,0.178001226,0.214936481,0.741914504,2.393631033,TRUE,TRUE,1,3.484933211
sym_5_vae_1038,sym_5_mc_2,rhrb,Cc1c(c2cc([Lr])ccc2)cc(C)c(c3cc([Lr])ccc3)c1,40.55794,21.29762,0.167643,5815.99,0.240595462,0.382604181,0.741903016,3.292181634,TRUE,TRUE,1,3.597025582
sym_4_vae_645,sym_4_mc_1,sodb,[Lr]c1ccc2c(c1)ccc(c2)[Lr],30.75418,15.76211,0.192091,6047.99,0.234284076,0.362813105,0.741899572,3.189448294,TRUE,TRUE,1,2.479793891
sym_4_on_7,sym_4_mc_1,sodb,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],53.043,28.38733,0.0729449,7659.71,0.24028627,0.654362236,0.741886105,4.350223865,TRUE,TRUE,1,2.840614465
sym_5_vae_317,sym_7_mc_4,stp,[Lr]c1ccc2c(c1)cc1c(c2)cc(cc1)[Lr],32.77264,30.92018,0.19523,5755.25,0.189789104,0.332462105,0.741863803,3.333070441,TRUE,TRUE,1,3.225459071
sym_5_vae_70,sym_5_mc_2,ssa,N#CC1Cc2c1c(ccc2[Lr])[Lr],23.415,21.14457,0.517707,3022.06,0.279725708,0.215373916,0.741854761,2.36228225,TRUE,TRUE,1,2.282779573
sym_5_on_12,sym_9_mc_5,soc,[Lr]c1ccc(s1)[Lr],15.55693,13.2455,0.574464,2854.43,0.197971185,0.163443058,0.741848722,2.049527129,TRUE,TRUE,1,1.406423867
sym_3_vae_456,sym_6_mc_3,pyr,[Lr]c1cn([Lr])nn1,9.12307,6.57753,0.692985,3865.97,0.163851397,0.164990519,0.74184221,2.256523783,TRUE,TRUE,1,1.579602137
sym_4_on_8,sym_8_mc_8,flu,O=C(c1cc(O)c(cc1O)[Lr])OOC(=O)c1cc(O)c(cc1O)[Lr],29.66335,16.07496,0.227112,5618.96,0.289140664,0.309446132,0.741839395,2.466813647,TRUE,TRUE,1,2.668208361
sym_5_on_9,sym_7_mc_4,stp,[Lr]c1c(C)cc(c2cc(C)c([Lr])cc2)cc1,32.13223,29.42986,0.22365,5248.88,0.189076576,0.30144033,0.741838704,3.124119139,TRUE,TRUE,1,2.871259356
sym_3_vae_1168,sym_3_mc_0,srsb,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,41.85241,37.2203,0.0671147,6927.45,0.236261103,0.662983192,0.741828467,4.163611365,TRUE,TRUE,1,3.725384204
sym_3_vae_165,sym_6_mc_3,pyr,[Lr]C1=CNC(=CC1)[Lr],11.23696,8.17928,0.477633,4786.3,0.171603173,0.215375144,0.741817076,2.488659659,TRUE,TRUE,1,1.865097662
sym_5_vae_1038,sym_8_mc_7,scu,[Lr]c1cc2c(s1)cc(s2)[Lr],20.02795,18.52112,0.432473,3638.83,0.302161189,0.261737373,0.741811945,2.599029643,TRUE,TRUE,0,2.239944495
sym_5_vae_298,sym_9_mc_5,soc,N#Cc1c([Lr])nc(C#N)c([Lr])n1,14.1925,10.9668,0.664823,2717.28,0.211552199,0.128739703,0.741767456,1.563347787,TRUE,TRUE,1,2.284856011
sym_5_vae_BR3264,sym_8_mc_7,csq,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,35.302,31.03453,0.210243,5938.56,0.238878734,0.350141131,0.741765428,3.053219059,FALSE,FALSE,-1,4.084799667
None,sym_4_mc_1,lcs,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,40.27916,34.97774,0.05796,7880.08,0.223018535,0.724917162,0.741764299,4.794955871,TRUE,TRUE,1,2.779567186
sym_4_vae_2723,sym_5_mc_2,pth,[Lr]n1cc([Lr])nn1,8.76245,6.9924,0.737915,3583.55,0.232850244,0.20184765,0.741735362,2.417175794,TRUE,TRUE,1,1.579602137
sym_4_on_8,sym_8_mc_8,flu,CSC/C(c1ccc([Lr])cc1)=C(CSC)\c2ccc([Lr])cc2,17.25774,12.54898,0.373203,4918.35,0.413099311,0.295557356,0.741729342,2.998753514,TRUE,TRUE,1,2.511106838
sym_4_on_8,sym_8_mc_7,flu,[Lr]C1=Cc2cc3=CC([Lr])=Cc3cc2=C1,16.68697,9.74341,0.342326,5185.59,0.23701977,0.301491522,0.74172198,3.072589536,TRUE,TRUE,1,3.19835901
sym_4_vae_153,sym_4_mc_1,diab,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,17.41843,13.1768,0.244991,6319.76,0.226153308,0.332934342,0.741721726,2.986629476,TRUE,TRUE,1,2.686864277
sym_4_vae_645,sym_4_mc_1,lcsb,[Lr]c1ccc(c2c1nsn2)[Lr],13.11239,9.21683,0.450828,4627.1,0.22273838,0.239560373,0.741708463,2.537419247,TRUE,TRUE,1,2.303738833
sym_3_vae_2082,sym_4_mc_1,ctn,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,40.53623,33.10681,0.0664398,7631.41,0.228427779,0.668072226,0.74169984,4.71947097,TRUE,TRUE,1,3.840323962
sym_4_vae_2723,sym_16_mc_14,gar,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,17.61854,14.44312,0.396088,4080.95,0.179708715,0.213093315,0.741679963,2.533491649,TRUE,TRUE,1,3.766457726
sym_4_vae_153,sym_4_mc_1,diab,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,36.3611,30.50871,0.068936,7979.01,0.229578039,0.68023365,0.741665882,4.468303994,TRUE,TRUE,1,3.723915969
sym_5_vae_BR3264,sym_5_mc_2,ssa,[Lr]/C=C/c1c2ccccc2c(/C=C/[Lr])c3c1cccc3,18.9134,15.86869,0.26171,5622.15,0.235761687,0.309477178,0.741661266,3.094954471,TRUE,TRUE,1,2.715994867
sym_5_on_9,sym_5_mc_2,nbob,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,21.0908,12.85032,0.301977,5489.92,0.244499021,0.312461933,0.741660984,3.087497905,TRUE,TRUE,1,3.766457726
sym_4_vae_153,sym_4_mc_1,lcsb,[Lr]c1ccc2c(c1)cc1c(c2)cc(cc1)[Lr],20.78652,15.61095,0.188868,6660.24,0.243161003,0.380084432,0.741637309,3.254407296,TRUE,TRUE,1,3.225459071
sym_5_vae_218,sym_8_mc_7,csq,[Lr]c1ccc(N2C(C3C(C4C=CC3C5C4C(N(c6ccc([Lr])cc6)C5=O)=O)C2=O)=O)cc1,33.44402,30.37949,0.227596,5569.72,0.233210687,0.312202662,0.741615446,2.77055232,TRUE,TRUE,1,3.622781434
sym_5_vae_434,sym_12_mc_11,ftw,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,26.72919,13.72828,0.232709,6069.38,0.197854304,0.288448709,0.741614517,2.930898555,TRUE,TRUE,1,2.779567186
sym_5_vae_434,sym_12_mc_11,ftw,[Lr]C=Cc1ccc(cc1)C=C[Lr],18.39845,7.89156,0.436501,4795.33,0.18363047,0.22870264,0.741531239,2.915325501,TRUE,TRUE,1,1.81533761
sym_4_on_7,sym_4_mc_1,lcsb,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,34.32472,26.4765,0.0841877,7471.52,0.229779469,0.576530494,0.741493501,3.978372069,TRUE,TRUE,1,4.39196143
sym_3_vae_724,sym_9_mc_5,spn,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],45.47139,39.55166,0.149435,4143.14,0.19783582,0.326853928,0.741483669,2.916138659,TRUE,TRUE,1,3.484933211
sym_5_vae_218,sym_8_mc_9,csq,[Lr]c1oc(cnc(c2cccc(c3cc4cc([Lr])oc4cn3)n2)c5)c5c1,51.48893,48.30707,0.156811,5595.74,0.258620419,0.377088751,0.741480168,2.81577921,FALSE,FALSE,-1,4.569528431
sym_5_on_9,sym_7_mc_4,tpt,[Lr]C1=Cc2cc3=CC([Lr])=Cc3cc2=C1,18.28759,13.62289,0.415113,3961.14,0.312249336,0.254076246,0.741468324,3.026054749,TRUE,TRUE,1,3.19835901
sym_3_vae_2082,sym_9_mc_5,spn,[Lr]c1ccc2c(c1)oc1c2ccc(c1)[Lr],41.46616,36.74527,0.160319,4173.97,0.183530176,0.303871947,0.741449448,2.745718722,TRUE,TRUE,1,3.210211311
sym_3_on_2,sym_8_mc_9,the,[Lr]c1c(Nc2ccccc2)cc([Lr])c(Nc3ccccc3)c1,16.93425,8.01932,0.809521,1649.32,0.407071999,0.133288417,0.741421372,1.493276753,TRUE,TRUE,1,2.665131222
None,sym_8_mc_9,reo,[Lr]C1NNC([Lr])=N1,13.88115,6.92528,1.21043,1340.06,0.246606276,0.064371597,0.741420543,0.815957975,TRUE,TRUE,1,1.887026441
sym_5_vae_1038,sym_3_mc_0,tbo,[Lr]n1cc(ccc(cn([Lr])c2)c3c2cc4)c3c4c1,55.32346,35.82538,0.088371,6077.42,0.242061938,0.514976596,0.741360752,3.717301536,TRUE,TRUE,1,3.305620905
sym_5_vae_304,sym_7_mc_4,tpt,[Lr]c1ccc2c(c1)oc1c2ccc(c1)[Lr],21.79056,18.78035,0.304454,4982.06,0.179874652,0.257630758,0.7413554,2.747241228,TRUE,TRUE,0,3.210211311
sym_5_vae_70,sym_8_mc_8,scu,Fc1c(c2cn([Lr])nc2)cc(F)c(c3cn([Lr])nc3)c1,15.69457,13.20013,0.378923,4675.24,0.255093854,0.246242346,0.741352927,2.347423412,TRUE,TRUE,1,3.567572597
sym_5_vae_BR3264,sym_8_mc_7,csq,c1c2cc([Lr])ccc2nc(c(n3)ccc4c3ccc([Lr])c4)c1,45.80842,42.75259,0.173137,5988.3,0.245236141,0.382199067,0.741344408,3.172974456,TRUE,TRUE,1,4.249720387
sym_5_on_10,sym_9_mc_5,soc,[Lr]c1c(C)cc(OC(C)[Lr])cc1C,18.89609,13.29458,0.441617,3613.61,0.207657183,0.186851401,0.741340703,2.152293274,TRUE,TRUE,1,2.439262198
sym_5_on_10,sym_9_mc_5,soc,CN1C=CN(Cc2c(c3c(CN4C=CN(C)C4)cc([Lr])cc3)ccc([Lr])c2)C1,18.66123,13.65211,0.480071,3276.95,0.25455186,0.178950402,0.741332206,2.182847839,TRUE,TRUE,1,4.179388618
sym_5_vae_70,sym_4_mc_1,pth,[Lr]n1cc(c2ccc(c3cn([Lr])nc3)cc2)cn1,26.77514,21.7,0.148426,6162.18,0.2387432,0.373671681,0.741314751,2.897667039,TRUE,TRUE,1,2.727731642
sym_5_on_11,sym_7_mc_4,stp,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,57.97604,55.37829,0.0867478,6647.17,0.200317789,0.520632708,0.741272592,3.847891831,TRUE,TRUE,1,4.323977373
sym_3_on_0,sym_9_mc_5,spn,[Lr]c1ccc(c2c(Cn3cncc3)cc([Lr])cc2)cc1,39.30883,33.46552,0.204291,3573.82,0.221140402,0.250344412,0.74126613,2.387893057,TRUE,TRUE,1,3.523364423
sym_5_on_12,sym_5_mc_2,ssb,[Lr]C1=CNC(=CC1)[Lr],22.40596,14.25698,0.327701,4728.13,0.250040086,0.266005118,0.741243294,2.595887277,TRUE,TRUE,1,1.865097662
sym_3_vae_165,sym_3_mc_0,srsb,[Lr]c1ccc(cc1)C#Cc1ccc(cc1)[Lr],43.08066,41.54484,0.0457392,7634.17,0.228954911,0.869243328,0.741233973,5.176555755,TRUE,TRUE,1,2.498870432
sym_5_on_11,sym_5_mc_2,rhrb,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,66.05386,32.87795,0.0850676,7528.87,0.22668212,0.558633878,0.74123106,4.17914058,FALSE,FALSE,-1,4.057719
sym_4_on_6,sym_9_mc_5,iac,[Lr]c1cc2c(=O)c3ccc([Lr])cc3[nH]c2cc1,17.70548,13.55403,0.441522,3740.48,0.172506,0.187944568,0.741219287,2.17282552,TRUE,TRUE,1,3.176150078
sym_5_vae_317,sym_7_mc_4,stp,[Lr]c1cn([Lr])nn1,19.30742,18.6075,0.451364,3474.01,0.181749373,0.169472301,0.741208523,1.989387059,TRUE,TRUE,1,1.579602137
sym_5_vae_218,sym_12_mc_11,ftw,CC(C)c1c(N2C=CN(c3c(C(C)C)cc([Lr])cc3C(C)C)C2)c(C(C)C)cc([Lr])c1,23.35247,10.09172,0.39467,4230.68,0.252706271,0.223494076,0.741150797,2.872582884,TRUE,TRUE,1,3.546802703
sym_4_on_8,sym_13_mc_12,ith,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,18.44955,12.42151,0.280793,5899.69,0.236264427,0.305016357,0.741132945,3.056433229,TRUE,TRUE,1,4.100392105
sym_4_on_6,sym_4_mc_1,lcsb,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,32.89966,25.26442,0.0943909,7321.82,0.228903691,0.537681087,0.741132495,3.724530278,TRUE,TRUE,1,4.323977373
sym_4_on_6,sym_4_mc_1,sodb,[Lr]c1ccc2c(c1)cc1c(c2)cc(cc1)[Lr],34.79913,18.68883,0.147827,6574.44,0.238548014,0.419010139,0.741108957,3.436317069,TRUE,TRUE,0,3.225459071
